Filename	#Vars	#Clauses	Seed	Optimal found (LS)	Time (LS)	Optimal found (GLS)	Time (GLS)
test_data/max_3_sat/3sat_500_5000_26.cnf	500	5000	1677619936	4787	0.156351	4787	324.376
test_data/max_3_sat/3sat_500_5000_14.cnf	500	5000	1677620261	4796	0.149847	4796	315.437
test_data/max_3_sat/3sat_500_5000_23.cnf	500	5000	1677620576	4747	0.130225	4747	320.329
test_data/max_3_sat/3sat_500_5000_49.cnf	500	5000	1677620897	4766	0.1414	4766	320.132
test_data/max_3_sat/3sat_500_5000_11.cnf	500	5000	1677621217	4757	0.127881	4757	321.261
test_data/max_3_sat/3sat_500_5000_32.cnf	500	5000	1677621538	4766	0.131877	4766	346.96
test_data/max_3_sat/3sat_500_5000_19.cnf	500	5000	1677621885	4762	0.123721	4762	339.598
test_data/max_3_sat/3sat_500_5000_41.cnf	500	5000	1677622225	4778	0.143161	4778	327.115
test_data/max_3_sat/3sat_500_5000_1.cnf	500	5000	1677622552	4749	0.121212	4793	311.76
test_data/max_3_sat/3sat_500_5000_39.cnf	500	5000	1677622864	4752	0.130874	4752	306.966
test_data/max_3_sat/3sat_500_5000_10.cnf	500	5000	1677623171	4752	0.103794	4781	323.26
test_data/max_3_sat/3sat_500_5000_6.cnf	500	5000	1677623495	4765	0.122978	4789	326.574
test_data/max_3_sat/3sat_500_5000_22.cnf	500	5000	1677623822	4766	0.135404	4766	329.923
test_data/max_3_sat/3sat_500_5000_43.cnf	500	5000	1677624152	4766	0.143281	4766	318.084
test_data/max_3_sat/3sat_500_5000_9.cnf	500	5000	1677624470	4768	0.140901	4768	324.198
test_data/max_3_sat/3sat_500_5000_8.cnf	500	5000	1677624794	4773	0.145571	4773	313.68
test_data/max_3_sat/3sat_500_5000_42.cnf	500	5000	1677625108	4757	0.129453	4757	315.229
test_data/max_3_sat/3sat_500_5000_18.cnf	500	5000	1677625423	4774	0.141593	4774	337.285
test_data/max_3_sat/3sat_500_5000_4.cnf	500	5000	1677625761	4757	0.139889	4757	354.155
test_data/max_3_sat/3sat_500_5000_37.cnf	500	5000	1677626115	4742	0.111565	4787	338.271
test_data/max_3_sat/3sat_1000_10000_36.cnf	1000	10000	1677626454	9554	0.582587	9554	2456.13
test_data/max_3_sat/3sat_1000_10000_17.cnf	1000	10000	1677628910	9500	0.513591	9500	2409.72
test_data/max_3_sat/3sat_1000_10000_7.cnf	1000	10000	1677631321	9489	0.552543	9546	2315.82
test_data/max_3_sat/3sat_1000_10000_30.cnf	1000	10000	1677633637	9524	0.501425	9524	2283.09
